name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
Remind Me to Remember,Emily Wells,introspective;melancholic;restrained,piano;string;vocal_breath;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,Emily Wells 的脆弱人声与极简钢琴弦乐交织，营造出内省而克制的忧郁氛围
One Day,OMA / Shing02 / Uyama Hiroto / Spin Master A-1 / Troy Everett,nostalgic;hopeful;bittersweet,acoustic;string;soft_synth;vocal_breath,,0.45,0.5,0.5,0.6,0.4,0.6,0.65,en,1,jazz_hop,"""{""""evening_city_walk"""":0.8,""""morning_clear_light"""":0.7,""""weekend_slow"""":0.75}""",slow_opening,0.85,Nujabes系爵士说唱，温暖的木吉他、弦乐与软合成器交织，怀旧中带着希望与淡淡的苦涩
Heartburn (Jaramix),Wafia,warm;dreamy;nostalgic,soft_synth;vocal_breath;reverb_heavy,,0.4,0.5,0.45,0.6,0.35,0.7,0.55,en,1,electropop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,温暖的合成器与人声，略带怀旧的梦幻流行质感，适合夜晚城市漫步
Flesh and Blood,Half Moon Run,introspective;melancholic;restless,acoustic;reverb_heavy;vocal_breath;electric_distant,,0.4,0.35,0.5,0.45,0.4,0.6,0.7,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,木吉他与人声交织，混响营造出内省而略带不安的独立民谣质感
Harley & Muscle,Solid Passion - Kay Rush,urban;restless;sensual,electric_distant;soft_synth;reverb_heavy,,0.55,0.5,0.6,0.45,0.6,0,0.5,instrumental,0,electronic,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市感电子音乐，合成器与混响营造出不安而性感的氛围，适合夜晚城市漫步
When I Had The Chance,Boney James,warm;nostalgic;hopeful,acoustic;jazz_brush;string;soft_synth,,0.35,0.55,0.4,0.7,0.3,0,0.5,instrumental,0,smooth_jazz,"""{""""work_focus_low_vocal"""":0.85,""""afternoon_warm_idle"""":0.8,""""morning_clear_light"""":0.75}""",soft_focus_work,0.85,Boney James 标志性的温暖萨克斯与柔顺爵士编排，营造怀旧而明亮的氛围
Angel of the Morning,Physical Therapy,dreamy;nostalgic;warm,soft_synth;reverb_heavy;vocal_breath;lofi_dust,,0.35,0.5,0.4,0.6,0.3,0.6,0.5,en,1,dream_pop,"""{""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75,""""weekend_slow"""":0.7}""",soft_focus_work,0.85,梦幻合成器与混响人声交织，营造温暖怀旧的晨间氛围
Kenotic,Hammock,introspective;melancholic;dreamy,ambient_pad;reverb_heavy;cinematic;electric_distant,,0.2,0.3,0.35,0.4,0.1,0,0.8,instrumental,0,ambient_post_rock,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",fade_into_inner_space,0.9,宏大而缓慢的氛围声景，厚重混响与电子音色营造出内省与梦幻的沉浸感
You Already Know,Fergie,urban;restless;hopeful,soft_synth;electric_distant;vocal_breath,,0.6,0.55,0.6,0.5,0.6,0.8,0.5,en,1,pop,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.6,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,Fergie 的流行曲目，带有都市感和不安的节奏，合成器与人声交织出希望与躁动
Who's Gonna Love Us,Other Lives,melancholic;nostalgic;bittersweet,piano;string;reverb_heavy;vocal_breath,,0.35,0.4,0.5,0.45,0.3,0.6,0.75,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.75}""",fade_into_inner_space,0.85,钢琴与弦乐交织，人声带着呼吸感，营造出怀旧而忧郁的独立民谣氛围
Hype Boy,NewJeans,urban;hopeful;restless,soft_synth;vocal_breath;electric_distant,,0.65,0.7,0.55,0.5,0.7,0.75,0.4,en,1,k_pop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""weekend_slow"""":0.65}""",city_to_inner_room,0.85,NewJeans 的都市感 K-pop，轻快合成器与呼吸感人声带来青春活力的律动
You Belong To Me,Jason Wade,nostalgic;warm;bittersweet,acoustic;vocal_breath;string,,0.25,0.4,0.3,0.6,0.2,0.6,0.7,en,1,folk,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,Jason Wade 的轻柔木吉他弹唱，怀旧而温暖的民谣质感，略带感伤
Bergen,Rymden,introspective;melancholic;restrained,piano;minimal;cinematic;cold_synth,,0.25,0.3,0.25,0.35,0.2,0,0.7,instrumental,0,modern_jazz,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.85,北欧爵士三重奏，极简钢琴与冷调合成器交织，内省而克制
Burnt Love Letters [Feat. Zefora],Dave Greening,melancholic;bittersweet;nostalgic,piano;string;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.75}""",afterglow_fading,0.85,钢琴与弦乐交织，人声带着呼吸感与混响，营造出烧毁情书般的怀旧与苦涩
Super Zodiac,The Comet Is Coming,restless;urban;unresolved,electric_distant;cold_synth;cinematic,,0.7,0.6,0.75,0.3,0.7,0,0.5,instrumental,0,electronic_jazz,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,充满张力的电子爵士，冷合成器与急促节奏营造都市不安感
Canon Rock,Aria Asia,restless;nostalgic;hopeful,acoustic;electric_distant;cinematic,,0.7,0.65,0.7,0.5,0.6,0,0.5,instrumental,0,rock,"""{""""work_focus_low_vocal"""":0.6,""""evening_city_walk"""":0.7,""""user_requested_explore"""":0.8}""",city_to_inner_room,0.85,电吉他演绎经典卡农，激昂中带着怀旧，能量较高但保持旋律性
Eusexua,FKA twigs,sensual;dreamy;restless,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.45,0.5,0.55,0.5,0.5,0.75,0.6,en,1,art_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,FKA twigs 标志性的艺术流行，性感而梦幻的声线搭配深邃合成器与混响，带有不安的都市感
Black Madonna,Cage The Elephant,restless;urban;unresolved,electric_distant;reverb_heavy;soft_synth,,0.55,0.45,0.6,0.4,0.5,0.7,0.65,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,不安的吉他失真与深远混响，都市夜晚的躁动与未解情绪
Glory Box,Portishead,sensual;melancholic;urban,jazz_brush;electric_distant;vocal_breath;grainy,,0.45,0.35,0.55,0.5,0.45,0.7,0.75,en,1,trip_hop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",city_to_inner_room,0.9,Portishead标志性的trip-hop风格，慵懒而性感的声线搭配爵士鼓刷和颗粒感采样，营造出都市夜晚的迷离与忧郁
Simple Sea,梁晓雪,warm;nostalgic;dreamy,acoustic;string;vocal_breath;soft_synth,,0.35,0.5,0.4,0.7,0.3,0.6,0.55,zh,1,indie_folk,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",soft_focus_work,0.85,梁晓雪的温暖声线搭配木吉他与弦乐，营造出怀旧而梦幻的海洋意象，能量适中，适合安静放松的场景
Salad Cream,The Rhythm Method,urban;restless;bittersweet,electric_distant;soft_synth;vocal_breath,,0.55,0.5,0.55,0.4,0.5,0.7,0.6,en,1,indie_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.8,都市独立流行，电子化编曲与人声交织，带有一丝不安与怀旧
Liebesleid,Liebesleid,melancholic;nostalgic;bittersweet,piano;string;cinematic,,0.25,0.35,0.3,0.4,0.2,0,0.75,instrumental,0,classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,克莱斯勒经典小品，钢琴与弦乐交织出怀旧而忧伤的旋律，情感深沉但克制
みずいろの雨,八神純子,nostalgic;bittersweet;clear,soft_synth;string;vocal_breath;reverb_heavy,,0.45,0.55,0.5,0.5,0.4,0.7,0.6,ja,1,city_pop,"""{""""evening_city_walk"""":0.85,""""night_clear_lonely"""":0.8,""""afternoon_warm_idle"""":0.75}""",city_to_inner_room,0.9,八神純子标志性的清亮声线，合成器与弦乐交织出怀旧而略带苦涩的都市雨夜氛围
Dark Waters Rushing In,Turning Jewels Into Water,restless;melancholic;unresolved,ambient_pad;cold_synth;reverb_heavy;field_recording,,0.35,0.2,0.55,0.25,0.3,0,0.75,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",rain_on_glass,0.85,冷调氛围铺底与田野录音交织，不安而沉重的暗流涌动感
"""34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix""",Ariana Grande,urban;restless;sensual,soft_synth;vocal_breath;electric_distant,,0.7,0.6,0.7,0.5,0.8,0.9,0.4,en,1,pop,"""{""""evening_city_walk"""":0.55,""""user_requested_explore"""":0.5,""""night_clear_lonely"""":0.45}""",city_to_inner_room,0.8,高能量流行曲，节奏感强，人声突出，但情感较轻，适合都市夜晚场景
Blue Apple,柿原朱美,dreamy;urban;clear,soft_synth;cold_synth;vocal_breath,,0.45,0.55,0.5,0.4,0.5,0.6,0.5,ja,1,synthpop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,柿原朱美的电子流行风格，合成器与冷调人声交织，营造出都市夜晚的梦幻与清晰感
YITTY ON YO TITTYS (FREESTYLE),Lizzo,restless;urban;hopeful,vocal_breath;electric_distant;soft_synth,,0.7,0.65,0.7,0.55,0.75,0.85,0.5,en,1,hip_hop,"""{""""evening_city_walk"""":0.7,""""user_requested_explore"""":0.65,""""weekend_slow"""":0.6}""",city_to_inner_room,0.8,Lizzo 的自信说唱与都市感节奏，能量较高但不过度，带有自由探索的街头氛围
Afternoon (feat. Henry Morris),Hana Vu,warm;dreamy;nostalgic,acoustic;soft_synth;vocal_breath;lofi_dust,,0.35,0.5,0.4,0.7,0.3,0.6,0.5,en,1,indie_folk,"""{""""afternoon_warm_idle"""":0.85,""""weekend_slow"""":0.8,""""morning_cloudy_slow"""":0.7}""",soft_focus_work,0.85,温暖的木吉他和软合成器，搭配轻柔人声，营造慵懒怀旧的午后氛围
喜欢你，但害怕,戴尔基,bittersweet;melancholic;restrained,piano;vocal_breath;reverb_heavy,,0.35,0.4,0.4,0.5,0.3,0.6,0.7,zh,1,mandopop,"""{""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,钢琴与轻柔人声交织，表达爱意中的犹豫与伤感，情绪克制而内省
Hands on the Table,Damien Jurado,introspective;melancholic;restrained,acoustic;minimal;vocal_breath,,0.25,0.3,0.3,0.4,0.2,0.6,0.7,en,1,singer_songwriter,"""{""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.75}""",slow_opening,0.85,Damien Jurado 的民谣风格，木吉他与人声简洁克制，充满内省与忧郁
Red Street,A Northern Code,urban;restless;melancholic,electric_distant;reverb_heavy;cold_synth;grainy,,0.55,0.4,0.6,0.35,0.5,0,0.65,instrumental,0,post_rock,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,冷调电吉他+深远混响，营造出都市夜晚的疏离与不安感
戦場のメリークリスマス,tico moon,introspective;melancholic;restrained,piano;cinematic;minimal,,0.1,0.3,0.15,0.4,0.1,0,0.85,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,极简钢琴独奏，缓慢而克制，充满内省与留白
"""St. Matthew Passion, BWV 244 / Part Two: """"""""Erbarme dich""""""""""",Johann Sebastian Bach,melancholic;restrained;introspective,string;minimal;cinematic,,0.25,0.3,0.35,0.4,0.15,0,0.8,instrumental,0,baroque,"""{""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,巴赫的咏叹调改编，弦乐与独奏小提琴交织，深沉内省而克制的情感表达
Map of Absences,Turning Jewels Into Water,introspective;melancholic;restrained,piano;minimal;reverb_heavy;field_recording,,0.15,0.25,0.2,0.3,0.1,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",afterglow_fading,0.9,极简钢琴与空旷混响，辅以环境录音，营造出内省而疏离的声景
Patience,S.E.N.S.,introspective;melancholic;restrained,piano;string;cinematic;minimal,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,new_age,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.9,S.E.N.S. 的钢琴与弦乐交织，缓慢而内省，带有淡淡的哀愁与克制
After the Moment,Craft Spells,nostalgic;dreamy;bittersweet,soft_synth;reverb_heavy;vocal_breath,,0.4,0.45,0.45,0.55,0.35,0.6,0.65,en,1,dream_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与混响人声交织，怀旧而略带苦涩的青春回忆感
Nara,E.S. Posthumus,introspective;melancholic;restrained,string;cinematic;ambient_pad;minimal,,0.25,0.35,0.3,0.4,0.15,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,弦乐与氛围铺底交织，宏大而内省，带有电影配乐般的克制与忧伤
Glamorous,Fergie,urban;restless;hopeful,soft_synth;electric_distant;vocal_breath,,0.7,0.65,0.7,0.55,0.75,0.85,0.4,en,1,pop,"""{""""evening_city_walk"""":0.7,""""user_requested_explore"""":0.65,""""work_focus_low_vocal"""":0.5}""",city_to_inner_room,0.8,Fergie 的流行曲目，节奏明快、人声突出，带有都市感和自信的期待，但能量较高，不适合安静场景
ATAXIA_D1,Rian Treanor,restless;urban;unresolved,cold_synth;electric_distant;minimal,,0.65,0.4,0.55,0.3,0.7,0,0.5,instrumental,0,experimental_electronic,"""{""""evening_city_walk"""":0.7,""""work_focus_low_vocal"""":0.6,""""user_requested_explore"""":0.8}""",city_to_inner_room,0.85,冷调电子节拍与不和谐音，充满都市的不安与探索感
Silverio O. García,Maureen Choi Quartet,warm;nostalgic;bittersweet,string;acoustic;jazz_brush;cinematic,,0.4,0.55,0.5,0.7,0.4,0,0.6,instrumental,0,jazz,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,弦乐四重奏与爵士鼓刷营造温暖怀旧的室内乐质感，略带感伤但不过度沉重
WHATS POPPIN,Jack Harlow,urban;restless;clear,electric_distant;soft_synth;vocal_breath,generic_radio_pop;mainstream_anthem,0.75,0.65,0.7,0.4,0.8,0.85,0.3,en,1,hip_hop,"""{""""evening_city_walk"""":0.55,""""user_requested_explore"""":0.5,""""work_focus_low_vocal"""":0.4}""",city_to_inner_room,0.85,高能量嘻哈，节奏强劲、人声突出，带有都市自信感，但缺乏情感深度，适合社交或探索场景
Heaven Knows,The Pretty Reckless,restless;melancholic;unresolved,electric_distant;reverb_heavy;vocal_breath,,0.65,0.4,0.7,0.35,0.6,0.75,0.8,en,1,alternative_rock,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.75,""""evening_city_walk"""":0.7}""",late_night_descent,0.85,沉重失真的电吉他与人声，充满不安与未解的情感张力
N.E.G.U,Ibrahim Maalouf,introspective;restrained;melancholic,piano;string;cinematic;minimal,,0.25,0.35,0.3,0.4,0.2,0,0.7,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,钢琴与弦乐交织的极简编排，内省而克制，带有淡淡的忧郁
Work Bitch,Britney Spears,restless;urban;hopeful,cold_synth;electric_distant,,0.9,0.8,0.85,0.3,0.9,0.85,0.3,en,1,dance_pop,"""{""""evening_city_walk"""":0.5,""""work_focus_low_vocal"""":0.4,""""user_requested_explore"""":0.5}""",city_to_inner_room,0.85,高能量舞曲，冷合成器与强劲节拍驱动，但情感较浅，适合派对或运动场景
Kiss Me More,Doja Cat / SZA,sensual;urban;hopeful,soft_synth;vocal_breath;electric_distant,,0.65,0.7,0.6,0.55,0.7,0.8,0.4,en,1,pop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""afternoon_warm_idle"""":0.7}""",city_to_inner_room,0.85,流行舞曲，性感都市感，合成器与人声交织，能量中等偏高
Remember My Name,Bliss,introspective;melancholic;bittersweet,piano;string;reverb_heavy;vocal_breath,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,ambient_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,钢琴与弦乐铺垫，混响厚重，人声轻柔内省，营造出怀旧而忧伤的氛围
太聪明,陈绮贞,introspective;nostalgic;bittersweet,acoustic;vocal_breath;string;minimal,,0.35,0.45,0.4,0.55,0.3,0.7,0.65,zh,1,mandopop,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.75}""",slow_opening,0.9,陈绮贞的清新声线搭配木吉他与弦乐，内省而略带苦涩的怀旧情绪
Slowly,MOLLY,dreamy;warm;nostalgic,soft_synth;ambient_pad;vocal_breath,,0.35,0.5,0.4,0.6,0.3,0.6,0.5,en,1,dream_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.85,梦幻合成器与轻柔人声交织，营造温暖怀旧的氛围
first kiss,elijah who,dreamy;warm;nostalgic,soft_synth;lofi_dust;ambient_pad,,0.25,0.4,0.3,0.6,0.2,0,0.45,instrumental,0,lo_fi,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75}""",soft_focus_work,0.85,温暖的 lo-fi 氛围，软合成器与轻度失真纹理营造出梦幻怀旧的质感
The Girl from Ipanema,Astrud Gilberto,warm;clear;sensual,acoustic;jazz_brush;vocal_breath,,0.3,0.6,0.4,0.7,0.35,0.6,0.4,en,1,bossa_nova,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.85,""""evening_city_walk"""":0.75}""",soft_focus_work,0.9,经典 bossa nova，Astrud Gilberto 轻柔人声搭配爵士吉他与鼓刷，温暖慵懒的夏日氛围
Skin Crawl,Alice Phoebe Lou,restless;unresolved;melancholic,vocal_breath;electric_distant;minimal,,0.4,0.35,0.45,0.3,0.4,0.7,0.7,en,1,indie_folk,"""{""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.7,""""work_focus_low_vocal"""":0.65}""",fade_into_inner_space,0.85,脆弱而不安的人声与极简编曲，营造出悬而未决的内心挣扎感
"""De Visée / Transcr. Garcia: Pièces de théorbe et de luth, Suite en la mineur: III. Courante""",Robert de Visée,restrained;melancholic;introspective,acoustic;minimal;cinematic,,0.2,0.35,0.2,0.4,0.3,0,0.7,instrumental,0,baroque,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""morning_cloudy_slow"""":0.75}""",slow_opening,0.9,巴洛克鲁特琴独奏，Courante舞曲节奏克制而优雅，充满内省与古典的忧郁质感
Lonely Cactus,Djabe,lonely;restrained;bittersweet,acoustic;jazz_brush;reverb_heavy,,0.25,0.35,0.3,0.4,0.2,0,0.6,instrumental,0,jazz,"""{""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75,""""work_focus_low_vocal"""":0.7}""",afterglow_fading,0.85,Djabe 的爵士器乐作品，以木吉他、爵士鼓刷和深远混响营造出孤独而克制的氛围
We’d Find,Swimming Bell,dreamy;nostalgic;warm,acoustic;vocal_breath;string;reverb_heavy,,0.35,0.5,0.4,0.6,0.3,0.6,0.55,en,1,indie_folk,"""{""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的原声吉他与人声，混响丰富，营造出梦幻而怀旧的氛围
To Monopati,Antoine Karacostas,introspective;melancholic;restrained,piano;minimal;cinematic,,0.15,0.25,0.2,0.35,0.1,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,极简钢琴独奏，缓慢而内省，带有古典式的克制与忧郁
Vectra,Nathan Fake,restless;urban;detached,cold_synth;electric_distant;reverb_heavy;minimal,,0.6,0.4,0.55,0.3,0.65,0,0.5,instrumental,0,techno,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,冷调合成器与重复律动，营造出都市夜晚的疏离与躁动感
Esc,Lapalux,dreamy;misty;restrained,ambient_pad;soft_synth;field_recording;minimal,,0.25,0.3,0.35,0.4,0.2,0,0.6,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.85,朦胧氛围电子，软合成器与田野录音交织，克制而梦幻的声景
伤心的歌,周华健,melancholic;nostalgic;bittersweet,acoustic;string;vocal_breath,,0.35,0.4,0.45,0.5,0.3,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,周华健的温暖声线搭配木吉他与弦乐，营造出怀旧而略带苦涩的伤感氛围
野孩子,杨千嬅,nostalgic;bittersweet;restrained,acoustic;string;vocal_breath,,0.45,0.5,0.45,0.55,0.35,0.7,0.65,zh,1,cantopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.7,""""night_rain_humid"""":0.75}""",slow_opening,0.9,杨千嬅的粤语抒情，木吉他与弦乐交织，怀旧中带着克制的苦涩
Casta Diva,Angela Gheorghiu / London Symphony Orchestra / Dir. Evelino Pido,melancholic;restrained;bittersweet,string;cinematic;vocal_breath,,0.25,0.4,0.5,0.5,0.1,0.85,0.8,it,1,classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.75,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.9,歌剧咏叹调，弦乐与女高音交织，悲怆而克制，充满古典的忧郁与庄严
里の風景,趣味工房にんじんわいん,nostalgic;warm;dreamy,acoustic;string;piano;field_recording,,0.25,0.5,0.3,0.7,0.2,0,0.5,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""afternoon_warm_idle"""":0.8,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,田园风格的器乐作品，木吉他、钢琴与弦乐交织，带有自然录音，营造温暖怀旧的乡村氛围
Cops,Other Lives,restless;melancholic;unresolved,piano;string;reverb_heavy;cinematic,,0.4,0.35,0.5,0.4,0.4,0.6,0.7,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,钢琴与弦乐交织，人声带着不安与未解的情绪，适合城市夜晚的内省氛围
Five Winds,Rejoicer,dreamy;misty;restrained,ambient_pad;soft_synth;minimal;field_recording,,0.25,0.35,0.3,0.45,0.2,0,0.5,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,氛围电子作品，软合成器与田野录音营造出朦胧而克制的梦幻声景
The Climb,Miley Cyrus,hopeful;nostalgic;bittersweet,acoustic;vocal_breath;string,,0.55,0.6,0.5,0.6,0.45,0.7,0.65,en,1,pop,"""{""""morning_clear_light"""":0.7,""""evening_city_walk"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,励志流行歌曲，Miley Cyrus 充满力量的人声与木吉他伴奏传递希望与怀旧
The Dream,Rich Aucoin,dreamy;hopeful;nostalgic,soft_synth;ambient_pad;reverb_heavy,,0.4,0.5,0.4,0.55,0.35,0,0.5,instrumental,0,ambient_pop,"""{""""morning_cloudy_slow"""":0.8,""""work_focus_low_vocal"""":0.75,""""evening_city_walk"""":0.7}""",soft_focus_work,0.85,梦幻合成器与氛围铺底，营造出怀旧而充满希望的朦胧感
入戏太深,陈洁仪,melancholic;bittersweet;nostalgic,piano;string;vocal_breath,,0.35,0.4,0.5,0.55,0.3,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,陈洁仪深情演绎的抒情歌曲，钢琴与弦乐交织，充满怀旧与苦涩的伤感
Tangram Set 1 2019 - Excerpt,Tangerine Dream,dreamy;restrained;unresolved,ambient_pad;cold_synth;minimal;reverb_heavy,,0.2,0.3,0.25,0.3,0.1,0,0.6,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.85,Tangerine Dream 标志性的冷调氛围合成器，缓慢铺展的声景充满内省与悬而未决的质感
Hot Stuff,Donna Summer,restless;urban;hopeful,soft_synth;electric_distant;vocal_breath,,0.7,0.65,0.7,0.5,0.8,0.8,0.4,en,1,disco,"""{""""evening_city_walk"""":0.85,""""user_requested_explore"""":0.8,""""weekend_slow"""":0.7}""",city_to_inner_room,0.9,经典迪斯科，强劲的节奏与 Donna Summer 充满活力的声线，带来都市夜晚的躁动与希望
珠玉,单依纯,warm;nostalgic;bittersweet,piano;string;vocal_breath,,0.4,0.5,0.45,0.65,0.35,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,单依纯细腻的声线搭配钢琴与弦乐，营造出温暖而略带苦涩的怀旧氛围
"""String Sextet in D Minor, Op. 70, """"""""Souvenir de Florence"""""""": I. Allegro con spirito""",Pyotr Ilyich Tchaikovsky,restless;melancholic;unresolved,string;cinematic;minimal,,0.6,0.5,0.7,0.4,0.6,0,0.7,instrumental,0,classical,"""{""""work_focus_low_vocal"""":0.7,""""deep_night_introspective"""":0.6,""""evening_city_walk"""":0.5}""",slow_opening,0.85,柴可夫斯基弦乐六重奏，快板乐章充满不安与未解决的张力，弦乐织体密集而富有戏剧性
